"Bug
ID",Product,Component,Assignee,Status,Resolution,Summary,Changed,"Assignee
Real
Name",Classification,Hardware,"Number of
Comments",Opened,OS,Priority,Reporter,"Reporter
Real
Name",Severity,"Target
Milestone",Version,Votes
1589,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,DCR: API Change: Launcher should return the Launch (1GE8R87),11/27/2001 10:44,Darin Swanson,Eclipse,All,4,10/10/2001 22:15,Windows 2000,P2,darin.eclipse,Darin Wright,enhancement,---,2,0
1643,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,README: Scrapbook does not clean up its temp files. (1GF808S),11/20/2001 11:09,Darin Swanson,Eclipse,All,7,10/10/2001 22:16,All,P2,Darin_Swanson,Darin Swanson,normal,---,2,0
1691,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Feature: set exception breakpoint from console (1GJ8FU2),10/6/2003 15:09,Darin Swanson,Eclipse,All,10,10/10/2001 22:17,All,P2,darin.eclipse,Darin Wright,enhancement,3.0 M4,2,0
1717,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Debug Model & Model Presentation issues (1GK295E),2/7/2002 12:08,Darin Swanson,Eclipse,All,7,10/10/2001 22:18,Windows 2000,P2,jed.anderson,Jed Anderson,normal,2.0 M3,2,0
1728,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,No busy cursor for long operation changing primitive type rendering (1GKEUN7),5/13/2012 9:23,Darin Swanson,Eclipse,All,7,10/10/2001 22:18,All,P2,Darin_Swanson,Darin Swanson,normal,2.0 M3,2,0
1758,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Code Review: JDI debug model shutdown (1GLCWH3),1/2/2002 13:18,Darin Swanson,Eclipse,All,4,10/10/2001 22:18,All,P2,darin.eclipse,Darin Wright,normal,---,2,0
1763,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Add Filter button disable until something to add (1GLE2J4),10/31/2001 15:07,Darin Swanson,Eclipse,All,8,10/10/2001 22:18,All,P2,Darin_Swanson,Darin Swanson,normal,---,2,0
3079,Platform,Ant,Darin_Swanson,VERIFIED,FIXED,[ExternalTools] Clicking on output should open resource,1/20/2003 21:34,Darin Swanson,Eclipse,All,26,10/10/2001 22:49,Windows 2000,P2,jeffmcaffer,Jeff McAffer,enhancement,2.1 M5,2,0
5621,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,JavaHotCodeReplaceManager added early as resource change listener,11/13/2001 15:40,Darin Swanson,Eclipse,PC,6,11/7/2001 11:25,Windows 2000,P2,Darin_Swanson,Darin Swanson,normal,---,2,0
5653,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,DCR: Debugger should catch uncaught exception by default,1/21/2002 11:19,Darin Swanson,Eclipse,PC,13,11/8/2001 1:40,Windows 2000,P2,carolynmacleod4,Carolyn MacLeod,normal,2.0 M3,2,0
5901,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Variables not showing up  until read,12/3/2001 15:08,Darin Swanson,Eclipse,PC,13,11/14/2001 11:08,Windows 2000,P2,nick_edgar,Nick Edgar,critical,---,1,0
6200,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,Extensible set of debug elements,12/30/2001 18:49,Darin Swanson,Eclipse,All,4,11/21/2001 16:57,All,P2,darin.eclipse,Darin Wright,enhancement,---,2,0
6201,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,Support for retreiving current debug context,11/27/2001 11:27,Darin Swanson,Eclipse,PC,5,11/21/2001 17:05,All,P2,darin.eclipse,Darin Wright,normal,---,2,0
6206,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,Make AbstractDebugView API,12/21/2001 12:07,Darin Swanson,Eclipse,PC,4,11/21/2001 17:43,other,P2,darin.eclipse,Darin Wright,normal,---,2,0
6214,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,More that one debug target per lanuch,1/4/2002 16:04,Darin Swanson,Eclipse,PC,5,11/21/2001 19:44,other,P2,darin.eclipse,Darin Wright,normal,---,2,0
6357,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,Combine Process/Debug Views,12/30/2001 19:53,Darin Swanson,Eclipse,PC,7,11/27/2001 12:24,Windows 2000,P2,darin.eclipse,Darin Wright,normal,2.0 M1,1,0
6376,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,"Should be possible to remove entries from the ""Run list""",3/11/2002 9:05,Darin Swanson,Eclipse,All,9,11/28/2001 4:35,All,P2,helena.aberg,Helena Åberg,enhancement,2.0 M6,2,0
6481,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,Feature: Annotate launch with transaction id,1/1/2002 13:47,Darin Swanson,Eclipse,PC,4,11/30/2001 14:01,Windows 2000,P2,darin.eclipse,Darin Wright,normal,---,2,0
7245,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Debugger source lookup should be controlled by launch config,5/9/2002 22:43,Darin Swanson,Eclipse,PC,9,1/3/2002 16:44,Windows 2000,P2,darin.eclipse,Darin Wright,normal,2.0 M6,2,0
7715,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,Console does not show output of selected process,1/2/2003 11:07,Darin Swanson,Eclipse,PC,21,1/16/2002 10:15,Windows 2000,P2,jerome_lanneluc,Jerome Lanneluc,enhancement,2.1 M5,2,0
7803,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Problems with breakpoints after changing JRE,2/28/2002 13:15,Darin Swanson,Eclipse,PC,9,1/16/2002 14:39,other,P2,Darin_Swanson,Darin Swanson,normal,2.0 M4,2,0
7915,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,breakpoint marker attributes need qualified names,1/21/2002 11:51,Darin Swanson,Eclipse,PC,4,1/20/2002 17:42,Windows 2000,P2,darin.eclipse,Darin Wright,normal,2.0 M3,2,0
7965,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,Debug view refresh flicker,2/4/2002 11:01,Darin Swanson,Eclipse,PC,6,1/21/2002 15:42,Windows 2000,P2,darin.eclipse,Darin Wright,normal,2.0 M3,2,0
7999,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Source lookup with Runtime JRE,9/16/2002 12:13,Darin Swanson,Eclipse,PC,9,1/22/2002 10:06,Windows 2000,P2,darin.eclipse,Darin Wright,normal,2.1 M1,2,0
8804,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Should not ask to save when running,4/9/2002 11:16,Darin Swanson,Eclipse,PC,12,1/30/2002 21:43,Windows 2000,P2,greg_adams,Greg Adams,normal,2.0 M5,2,0
8953,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Editor opens on save if debugger is stopped at breakpoint,2/3/2002 14:24,Darin Swanson,Eclipse,PC,4,2/1/2002 14:34,Windows NT,P2,peter_burka,Peter Burka,normal,2.0 M3,2,0
8971,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Functions keys in custom perspective does not work,3/25/2002 10:59,Darin Swanson,Eclipse,PC,6,2/1/2002 15:14,Windows 2000,P2,jcyfung,Jane Fung,normal,---,1,0
10444,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Reuse the same editor in Debug Perspective,4/23/2002 11:15,Darin Swanson,Eclipse,PC,13,2/27/2002 17:07,Windows NT,P2,eclipse,Luc Bourlier,normal,2.0 M6,2,0
10778,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,Launch configuration names should be trimmed,3/7/2002 11:45,Darin Swanson,Eclipse,PC,7,3/5/2002 11:00,other,P2,Darin_Swanson,Darin Swanson,normal,2.0 M4,2,0
10847,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,API: Abstract launch configuration tab,3/12/2002 10:35,Darin Swanson,Eclipse,PC,4,3/6/2002 8:52,Windows 2000,P2,darin.eclipse,Darin Wright,normal,2.0 M4,2,0
10850,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,move JRE to environment tab,3/17/2002 12:40,Darin Swanson,Eclipse,PC,5,3/6/2002 9:00,Windows 2000,P2,darin.eclipse,Darin Wright,normal,2.0 M4,2,0
11124,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Launch configurations do not handle removed JRE,3/12/2002 11:00,Darin Swanson,Eclipse,PC,4,3/11/2002 15:33,Windows 2000,P2,Darin_Swanson,Darin Swanson,normal,2.0 M4,2,0
11242,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,annoying prompt for saving a launch configuration,3/17/2002 12:42,Darin Swanson,Eclipse,PC,6,3/13/2002 6:07,Windows 2000,P2,erich_gamma,Erich Gamma,normal,2.0 M5,2,0
11246,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Exception during launch,3/17/2002 12:44,Darin Swanson,Eclipse,PC,5,3/13/2002 7:41,Windows 2000,P2,philippe_mulet,Philipe Mulet,normal,2.0 M5,2,0
11382,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Null Pointer Exception opening prefernces for Java->Installed JRE's,4/9/2002 10:56,Darin Swanson,Eclipse,PC,8,3/14/2002 13:42,Windows 2000,P2,Kevin_Haaland,Kevin Haaland,major,2.0 M5,2,0
11720,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,Need replacement for #hasChildren(),3/28/2002 10:37,Darin Swanson,Eclipse,PC,5,3/19/2002 16:25,Windows 2000,P2,darin.eclipse,Darin Wright,normal,2.0 M5,2,0
11893,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Launch configuration dialog Accelerator conflict,5/13/2002 20:54,Darin Swanson,Eclipse,PC,7,3/20/2002 10:58,Windows 2000,P2,darin.eclipse,Darin Wright,normal,2.0 M6,2,0
11934,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,exception found in the log,4/23/2002 11:11,Darin Swanson,Eclipse,PC,7,3/20/2002 12:17,Windows 2000,P2,akiezun,Adam Kiezun,normal,2.0 M6,2,0
11991,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,Renamed config not updated in history,2/20/2003 15:07,Darin Swanson,Eclipse,PC,13,3/20/2002 16:15,Windows 2000,P2,darin.eclipse,Darin Wright,enhancement,2.1 RC1,2,0
12184,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,IncompatibleThreadStateException on launchAdded,4/23/2002 11:31,Darin Swanson,Eclipse,Other,6,3/22/2002 22:34,other,P2,Darin_Swanson,Darin Swanson,normal,2.0 M6,2,0
12257,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,remove single event handling support,4/17/2002 11:19,Darin Swanson,Eclipse,PC,4,3/25/2002 18:39,Windows 2000,P2,darin.eclipse,Darin Wright,normal,2.0 M6,2,0
12316,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,Message (stack trace) silently written to console when trying to run small java example,5/13/2002 14:55,Darin Swanson,Eclipse,PC,14,3/26/2002 15:59,Windows XP,P2,rodrigo,Rodrigo Peretti,normal,2.0 M6,2,0
12563,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Extensible remote connection type,4/2/2002 9:59,Darin Swanson,Eclipse,PC,4,4/1/2002 15:11,Windows 2000,P2,darin.eclipse,Darin Wright,normal,2.0 M5,2,0
12577,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,Launch configurations wizard - usability,4/30/2002 11:20,Darin Swanson,Eclipse,PC,8,4/1/2002 18:05,Windows 2000,P2,Kevin_McGuire,Kevin McGuire,normal,2.0 M6,2,0
12695,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Need to get full set of breakpoints hit from thread.,4/6/2002 21:13,Darin Swanson,Eclipse,PC,4,4/3/2002 10:55,Windows 2000,P2,eharris,Erin Harris,normal,2.0 M5,2,0
12722,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,Actions for configuration dialogs should appear on Debug menu,4/17/2002 11:30,Darin Swanson,Eclipse,PC,6,4/3/2002 15:10,Windows 2000,P2,nick_edgar,Nick Edgar,normal,2.0 M6,2,0
13297,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,new launch config: ui problem with tab switching,5/7/2002 17:15,Darin Swanson,Eclipse,PC,10,4/10/2002 10:18,Windows 2000,P2,akiezun,Adam Kiezun,normal,2.0 M6,2,0
13324,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,Change of selection lost in Launch configuration dialog,4/17/2002 11:31,Darin Swanson,Eclipse,PC,4,4/10/2002 10:48,Windows 2000,P2,Darin_Swanson,Darin Swanson,normal,2.0 M6,2,0
13377,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Reporting errors in snippet interpretation to the log,4/23/2002 10:38,Darin Swanson,Eclipse,PC,5,4/10/2002 12:16,All,P2,Darin_Swanson,Darin Swanson,normal,2.0 M6,2,0
13380,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Expression label shows the underpinnings of evaluation,4/22/2002 9:47,Darin Swanson,Eclipse,PC,7,4/10/2002 12:23,other,P2,Darin_Swanson,Darin Swanson,normal,2.0 M6,2,0
13389,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Condition breakpoint with no condition,4/23/2002 10:32,Darin Swanson,Eclipse,PC,4,4/10/2002 12:43,All,P2,Darin_Swanson,Darin Swanson,normal,2.0 M6,2,0
13418,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,ClassCastException on terminate of program with conditional breakpoint,4/30/2002 11:17,Darin Swanson,Eclipse,PC,8,4/10/2002 14:21,All,P2,Darin_Swanson,Darin Swanson,normal,2.0 M6,2,0
13441,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,"Rename launch config, then save leaves wrong selection",4/17/2002 11:32,Darin Swanson,Eclipse,Other,4,4/10/2002 15:58,Windows XP,P2,eclipse,Joe Szurszewski,normal,2.0 M6,2,0
13448,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Difficult to tell what is wrong with Launch configuration,5/7/2002 17:10,Darin Swanson,Eclipse,PC,5,4/10/2002 16:28,All,P2,Darin_Swanson,Darin Swanson,normal,2.0 M6,2,0
13613,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,Delegating presentation and #setAttribute()...,4/17/2002 11:52,Darin Swanson,Eclipse,PC,4,4/12/2002 8:59,Windows 2000,P2,darin.eclipse,Darin Wright,normal,2.0 M6,2,0
13630,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Single launching problematic when ambigious on a file type,4/30/2002 11:34,Darin Swanson,Eclipse,PC,5,4/12/2002 10:10,Windows 2000,P2,erich_gamma,Erich Gamma,normal,2.0 M6,2,0
13948,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Stale root tree items in debug processes view,5/7/2002 17:14,Darin Swanson,Eclipse,PC,12,4/16/2002 17:35,Windows 2000,P2,knut_radloff,Knut Radloff,normal,2.0 M6,2,0
14027,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Disallow evaluation in the context of an array instance,4/30/2002 11:35,Darin Swanson,Eclipse,PC,8,4/17/2002 12:31,All,P2,Darin_Swanson,Darin Swanson,normal,2.0 M6,2,0
14753,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Reverse order of configuration types in New configuration menu,5/7/2002 16:56,Darin Swanson,Eclipse,PC,6,4/26/2002 11:42,Windows 2000,P2,Darin_Swanson,Darin Swanson,normal,2.0 M6,2,0
14927,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,Cancel button in progress monitor of launch configuration dialog,5/18/2002 11:11,Darin Swanson,Eclipse,PC,10,4/30/2002 11:31,Windows 2000,P2,Darin_Swanson,Darin Swanson,normal,2.0 M6,2,0
15200,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Notification of JRE changes,5/18/2002 11:27,Darin Swanson,Eclipse,PC,9,5/3/2002 11:13,Windows 2000,P2,darin.eclipse,Darin Wright,normal,2.0 M6,2,0
16065,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,JRE resolution for variables/containers,5/18/2002 11:33,Darin Swanson,Eclipse,PC,4,5/15/2002 14:28,Windows 2000,P2,darin.eclipse,Darin Wright,normal,2.0 M6,2,0
16148,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,IProcess should support an exit value,5/18/2002 11:57,Darin Swanson,Eclipse,PC,4,5/16/2002 10:25,Windows 2000,P2,darin.eclipse,Darin Wright,normal,---,2,0
16257,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Debug plugin trying to restart on shutdown,5/18/2002 12:01,Darin Swanson,Eclipse,PC,4,5/17/2002 10:47,Windows 2000,P2,jerome_lanneluc,Jerome Lanneluc,normal,2.0 M6,2,0
16702,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Unhandled NPE in HCR manager,5/28/2002 21:17,Darin Swanson,Eclipse,PC,7,5/21/2002 17:26,Windows XP,P2,peter_burka,Peter Burka,normal,2.0 F2,2,0
16849,Platform,Ant,Darin_Swanson,VERIFIED,FIXED,[ExternalTools] Ant does not respect output level preference,11/25/2002 16:42,Darin Swanson,Eclipse,PC,11,5/22/2002 11:18,Windows 2000,P2,Adam_Schlegel,Adam Schlegel,major,2.1 M4,2,0
16956,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,NPE opening java perspective.,5/28/2002 21:30,Darin Swanson,Eclipse,PC,5,5/22/2002 14:28,Windows 2000,P2,eduardo_pereira,Eduardo Pereira,normal,2.0 F2,2,0
17105,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,Attempt to save shared launch configs in closed projects,5/28/2002 21:46,Darin Swanson,Eclipse,PC,4,5/22/2002 17:50,other,P2,Darin_Swanson,Darin Swanson,normal,2.0 F2,2,0
17162,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,ManageBreakpointActionDelegate triggers reconcile on selection change,5/28/2002 21:36,Darin Swanson,Eclipse,PC,18,5/23/2002 5:47,Windows 2000,P2,erich_gamma,Erich Gamma,critical,2.0 F2,2,0
17440,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Snippet editor allows setting of imports with default package,5/29/2002 19:29,Darin Swanson,Eclipse,PC,6,5/23/2002 14:32,All,P2,Darin_Swanson,Darin Swanson,normal,2.0 F2,2,0
17753,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,InternalException removing installed breakpoints,5/30/2002 21:29,Darin Swanson,Eclipse,PC,4,5/24/2002 12:53,All,P2,Darin_Swanson,Darin Swanson,normal,2.0 F2,2,0
18001,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,"Rename ""Local Java App"" To ""Java App""",5/28/2002 19:47,Darin Swanson,Eclipse,PC,4,5/27/2002 20:07,Windows 2000,P2,darin.eclipse,Darin Wright,normal,2.0 F2,2,0
18306,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,"Use safe runnables for listeners and ""untrusted"" code",1/25/2003 15:42,Darin Swanson,Eclipse,PC,13,5/30/2002 9:39,Linux,P2,jared_burns,Jared Burns,normal,2.1 M5,2,0
18536,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Eval: NumberFormatException thrown when trying to evaluate negative hexadecimal or octal number,6/9/2002 15:50,Darin Swanson,Eclipse,PC,5,5/31/2002 18:28,Linux,P2,eclipse,Luc Bourlier,normal,2.0 F3,2,0
19569,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Auxiliary processes started by IVMConnector cannot be registered,6/9/2002 16:05,Darin Swanson,Eclipse,PC,7,6/7/2002 4:17,Windows 2000,P2,aldo_eisma,Aldo Eisma,normal,2.0 F3,2,0
19570,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,"""Add Jars..."" to classpath in launch configuration uses absolute pathnames",6/9/2002 15:53,Darin Swanson,Eclipse,PC,9,6/7/2002 5:34,Windows 2000,P2,preuss,Ilja Preuss,normal,2.0 F3,2,0
19998,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,NullPointerException when launching rsource that has no extension,6/19/2002 6:55,Darin Swanson,Eclipse,All,8,6/12/2002 6:55,All,P2,marco_mulder,Marco Mulder,normal,2.0 F4,2,0
20304,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Eval: NPE when evaluate a snippet in anonymous type declared in an instance creation instruction,6/19/2002 6:57,Darin Swanson,Eclipse,PC,6,6/13/2002 19:44,Linux,P2,eclipse,Luc Bourlier,normal,2.0 F4,2,0
21809,Platform,Ant,Darin_Swanson,VERIFIED,FIXED,Let user specify installation directory of Ant,11/15/2002 12:43,Darin Swanson,Eclipse,PC,12,7/23/2002 10:44,Windows 2000,P2,knut.wannheden,Knut Wannheden,normal,2.1 M4,2,0
23268,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Finding source when there are is more than one class with the same name.,2/3/2003 14:56,Darin Swanson,Eclipse,All,16,9/6/2002 10:05,All,P2,eharris,Erin Harris,enhancement,2.1,2.0.1,0
23607,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Bug or Should not log the exception.,11/27/2002 14:16,Darin Swanson,Eclipse,PC,4,9/16/2002 10:43,Windows 2000,P2,eduardo_pereira,Eduardo Pereira,normal,2.1 M4,2,0
24525,Platform,Ant,Darin_Swanson,VERIFIED,FIXED,Active targets not shown in ant tool property page,11/4/2002 21:34,Darin Swanson,Eclipse,Other,4,10/8/2002 13:54,All,P2,jared_burns,Jared Burns,normal,2.1 M3,2,0
24863,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,F1 Help on Detail Formatters pref page,3/3/2003 17:01,Darin Swanson,Eclipse,PC,5,10/16/2002 15:54,All,P2,Darin_Swanson,Darin Swanson,normal,2.1 RC2,2,0
24884,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,Launching progress monitor,12/31/2002 13:15,Darin Swanson,Eclipse,Other,10,10/16/2002 20:39,other,P2,Darin_Swanson,Darin Swanson,enhancement,2.1 M5,2,0
24903,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,ResourceException while importing plugins,1/22/2003 19:12,Darin Swanson,Eclipse,PC,18,10/17/2002 5:32,Windows 2000,P2,jerome_lanneluc,Jerome Lanneluc,normal,2.1 M5,2,0
25649,Platform,Ant,Darin_Swanson,VERIFIED,FIXED,Add action to add ant project to ant view,12/6/2002 12:54,Darin Swanson,Eclipse,Other,6,11/1/2002 15:13,other,P2,jared_burns,Jared Burns,enhancement,2.1 M4,2.1,0
25650,Platform,Ant,Darin_Swanson,VERIFIED,FIXED,Add action to ant view to search for build files,12/9/2002 10:58,Darin Swanson,Eclipse,Other,5,11/1/2002 15:15,other,P2,jared_burns,Jared Burns,normal,2.1 M4,2.1,0
26156,Platform,Ant,Darin_Swanson,VERIFIED,FIXED,[External Tools] Prompt for unsaved changes,11/27/2002 17:20,Darin Swanson,Eclipse,PC,8,11/13/2002 14:17,Windows 2000,P2,darin.eclipse,Darin Wright,normal,2.1 M4,2.1,0
26503,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,launch groups/dropdown should support shortcuts,12/6/2002 14:40,Darin Swanson,Eclipse,PC,4,11/15/2002 13:41,Windows 2000,P2,darin.eclipse,Darin Wright,enhancement,2.1 M4,2.1,0
26532,Platform,Ant,Darin_Swanson,VERIFIED,FIXED,[External Tools] the external tools menu in the run menu,1/14/2003 9:22,Darin Swanson,Eclipse,PC,7,11/15/2002 21:27,Windows 2000,P2,darin.eclipse,Darin Wright,normal,2.1 M5,2.1,0
26606,Platform,Ant,Darin_Swanson,VERIFIED,FIXED,Ant errors not showing in console,11/25/2002 20:54,Darin Swanson,Eclipse,PC,6,11/18/2002 14:48,Windows NT,P2,matt,Matthew Conway,normal,2.1 M4,2.1,0
26667,Platform,Ant,Darin_Swanson,VERIFIED,FIXED,External Tool variables are expanded in launch config dialog,1/15/2003 17:42,Darin Swanson,Eclipse,PC,10,11/19/2002 10:39,Windows 2000,P2,tomasz,Tomasz Stanczak,major,2.1 M5,2.1,0
26681,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,Multiple output folder,1/10/2003 8:21,Darin Swanson,Eclipse,PC,9,11/19/2002 12:10,Windows 2000,P2,darin.eclipse,Darin Wright,enhancement,2.1 M5,2.1,0
27164,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,"shared launch configs and ""validate edit""",1/8/2003 12:13,Darin Swanson,Eclipse,PC,4,11/26/2002 11:49,Windows 2000,P2,darin.eclipse,Darin Wright,normal,2.1 M5,2.1,0
27248,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,Launch config dialog is grotesquely large,12/6/2002 12:47,Darin Swanson,Eclipse,PC,18,11/27/2002 11:13,Linux-GTK,P2,jared_burns,Jared Burns,normal,2.1 M4,2.1,0
27276,JDT,Debug,Darin_Swanson,VERIFIED,FIXED,instance filter tests not working,1/16/2003 11:34,Darin Swanson,Eclipse,PC,4,11/27/2002 17:15,Windows 2000,P2,darin.eclipse,Darin Wright,major,2.1 M5,2.1,0
27702,Platform,Ant,Darin_Swanson,VERIFIED,FIXED,IllegalArgumentException in AntView,12/6/2002 15:27,Darin Swanson,Eclipse,PC,3,12/4/2002 16:27,Linux-GTK,P2,dj.houghton,DJ Houghton,normal,2.1 M4,2.1,0
27782,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,Improve Debug UI plug-in startup,1/15/2003 17:36,Darin Swanson,Eclipse,PC,12,12/5/2002 12:29,Windows 2000,P2,darin.eclipse,Darin Wright,enhancement,2.1 M5,2.1,0
28245,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,No launchAdded notification on first relaunch,12/16/2002 17:08,Darin Swanson,Eclipse,PC,9,12/13/2002 5:12,Windows 2000,P2,erich_gamma,Erich Gamma,major,2.1 M4,2.1,0
28295,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,"ConcurrentModificationException during ""Run Ant..."" builds",1/24/2003 12:02,Darin Swanson,Eclipse,PC,5,12/13/2002 14:22,Windows NT,P2,matt,Matthew Conway,normal,2.1 M5,2.1,0
28383,Platform,Debug,Darin_Swanson,VERIFIED,FIXED,Debug view flahes during stepping,12/16/2002 15:06,Darin Swanson,Eclipse,PC,5,12/16/2002 11:05,Windows 2000,P2,darin.eclipse,Darin Wright,normal,2.1 M4,2.1,0
